L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,Label,Attack
0.7214712306587852,0.10990856218229557,0.08771929824561403,0.0,2.734468730324643e-05,0.0,0.00010550999575322267,0.0036900369003690036,0.5365853658536586,0.04878048780487805,0.6451612903225806,0.0,0.0,0.0,0.0,0.0,0.0037647058823529417,0.029126213592232997,0.31007751937984496,0.0037647058823529417,5.287524293631127e-12,3.9476163936929407e-07,0.0,0.0,0.0,0.0,0.002317741255794353,0.0013126804935678655,1.1214093873179812e-05,0.0,0.0,0.0,0.0,0.015625238422217136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Benign
0.6320243168522507,0.006762429589827352,0.08771929824561403,0.39737991266375544,0.00018594387366207573,0.00018321729571271528,0.0004536929817388575,0.01107011070110701,0.4634146341463415,0.43902439024390244,0.6129032258064516,0.9998803250130501,0.3318298969072165,0.4995150339476237,0.25098039215686274,0.25098039215686274,0.0075294117647058826,0.05825242718446602,0.40310077519379844,0.0075294117647058826,1.4821459347477416e-07,0.0005932477916441751,0.0,0.0,0.0,0.0,0.00015802781289506955,0.0018377526909950119,4.4856375492719246e-05,0.0,0.0,0.0,0.0,0.44556343938353554,0.44190127412832836,0.0,0.0,0.0,0.0,0.0,0.0,1,ddos
0.6174219859780965,0.006762429589827352,0.08771929824561403,0.39737991266375544,0.00018594387366207573,0.00018321729571271528,0.0004536929817388575,0.01107011070110701,0.4634146341463415,0.43902439024390244,0.6129032258064516,0.9999054707301525,0.2622422680412371,0.3947623666343356,0.25098039215686274,0.25098039215686274,0.0075294117647058826,0.05825242718446602,0.40310077519379844,0.0075294117647058826,2.168836714761616e-07,0.00011112540148245628,0.0,0.0,0.0,0.0,0.00015802781289506955,3.281701233919664e-05,4.4856375492719246e-05,0.0,0.0,0.0,0.0,0.44556343938353554,0.44190127412832836,0.0,0.0,0.0,0.0,0.0,0.0,1,ddos
0.2302158273381295,0.12192217863194371,0.08771929824561403,0.0,3.007915603357107e-05,0.0,0.00010550999575322267,0.0036900369003690036,0.5365853658536586,0.04878048780487805,0.6451612903225806,0.0,0.0,0.0,0.0,0.0,0.004705882352941177,0.029126213592232997,0.31007751937984496,0.004705882352941177,1.057504858726226e-11,3.9476163936929407e-07,0.0,0.0,0.0,0.0,0.0025284450063211127,0.0013126804935678655,1.1214093873179812e-05,0.0,0.0,0.0,0.0,0.06250095368886854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,scanning
0.8824940047961631,0.0012212062464699506,0.08771929824561403,0.03056768558951965,0.00011484768667363499,9.160864785635765e-05,0.000158264993629834,0.0036900369003690036,0.43902439024390244,0.43902439024390244,0.5806451612903225,0.0,0.0,0.0,0.25098039215686274,0.25098039215686274,0.0075294117647058826,0.05825242718446602,0.40310077519379844,0.0075294117647058826,1.7448830168982722e-10,5.92142459053941e-07,0.0,0.0,0.0,0.0,0.009060261272650654,0.0019690207403517982,2.2428187746359623e-05,0.0,0.0,0.0,0.0,0.44556343938353554,0.08838025482566568,0.0,0.0,0.0,0.0,0.0,0.0,1,ddos
0.6903114451114268,0.7744279411989192,0.08771929824561403,0.0,3.007915603357107e-05,0.0,0.0,0.0,0.04878048780487805,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.004705882352941177,0.04854368932038834,0.0,0.004705882352941177,1.057504858726226e-11,0.0,0.0,0.0,0.0,0.0,0.0025284450063211127,0.0,5.607046936589906e-06,0.0,0.0,0.0,0.0,0.06250095368886854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,scanning
0.7313995937008355,0.0003205666396983621,0.08771929824561403,0.005144104686886983,0.00016133365508915392,0.00013741297178453647,0.0,0.0,0.04878048780487805,0.04878048780487805,0.0,0.9999965075392914,0.010309278350515464,0.0,0.25098039215686274,0.25098039215686274,0.0075294117647058826,0.07766990291262135,0.0,0.0075294117647058826,2.6437621468155637e-10,0.0,0.0,0.0,0.0,0.0,0.0007374631268436578,0.0,2.2428187746359623e-05,0.0,0.0,0.0,0.0,0.44556343938353554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,password
0.5234843971956193,0.0012212062464699506,0.08771929824561403,0.03056768558951965,0.00010937874921298571,9.160864785635765e-05,0.0002954279881090235,0.007380073800738007,0.4634146341463415,0.43902439024390244,0.6129032258064516,0.9999967403700053,0.009664948453608248,0.014548981571290009,0.25098039215686274,0.25098039215686274,0.0075294117647058826,0.05825242718446602,0.40310077519379844,0.0075294117647058826,1.6391325310256496e-10,1.1053325902340234e-06,0.0,0.0,0.0,0.0,0.0005267593763168984,0.00022971908637437648,2.8035234682949528e-05,0.0,0.0,0.0,0.0,0.44556343938353554,0.44190127412832836,0.0,0.0,0.0,0.0,0.0,0.0,1,ddos
0.6798637523102538,0.0012212062464699506,0.08771929824561403,0.03056768558951965,0.00034112497410799923,0.00013741297178453647,0.005905922012286639,0.02214022140221402,0.6585365853658537,0.6585365853658537,0.8709677419354839,0.0,0.0,0.0,0.25098039215686274,0.25098039215686274,0.3463529411764706,0.05825242718446602,0.40310077519379844,0.3463529411764706,6.12030936987803e-10,2.2096782763696234e-05,0.0,0.0,0.0,0.0,0.02649599662873999,0.07347729062746128,3.924932855612934e-05,0.0,0.027777777777777776,0.07142857142857142,0.00398406374501992,0.44556343938353554,0.44190127412832836,0.0,0.0,0.0,0.0,0.0,0.0,1,injection
0.7120316485664971,0.0012212062464699506,0.08771929824561403,0.03056768558951965,0.0003260853960912137,0.00022902161964089414,0.0056500602725850745,0.02214022140221402,0.6585365853658537,0.6585365853658537,0.8709677419354839,0.0,0.0,0.0,0.25098039215686274,0.25098039215686274,0.3463529411764706,0.029126213592232997,0.31007751937984496,0.3463529411764706,5.829495533728318e-10,2.1139485788225698e-05,0.0,0.0,0.0,0.0,0.025337126000842817,0.0702940404305592,5.046342242930915e-05,0.0,0.05555555555555555,0.0,0.00398406374501992,0.44556343938353554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,password
0.544074294704364,0.0008090491382863424,0.2807017543859649,0.0,3.14463903987334e-05,0.0,0.00013188749469152835,0.0036900369003690036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005176470588235294,0.053398058252427175,0.3875968992248062,0.005176470588235294,1.3218810734077827e-11,4.934520492116176e-07,0.0,0.0,0.0,0.0,0.0026337968815844924,0.0016408506169598319,1.1214093873179812e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028231412028903585,0.00392156862745098,0.0,0.0,1,dos
0.8668682888084437,0.01750904455876292,0.08771929824561403,0.0,3.007915603357107e-05,0.0,0.0,0.0,0.04878048780487805,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.004705882352941177,0.04854368932038834,0.0,0.004705882352941177,1.057504858726226e-11,0.0,0.0,0.0,0.0,0.0,0.0025284450063211127,0.0,5.607046936589906e-06,0.0,0.0,0.0,0.0,0.06250095368886854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,scanning
0.006766561273274374,0.5187378833442733,0.08771929824561403,0.39737991266375544,0.00015039578016785537,0.00013741297178453647,0.0008651819651764259,0.02214022140221402,0.4634146341463415,0.4634146341463415,0.5806451612903225,0.9999238643565513,0.211340206185567,0.3181377303588749,0.25098039215686274,0.25098039215686274,0.0075294117647058826,0.05825242718446602,0.40310077519379844,0.0075294117647058826,6.89123041188945e-08,0.0005159139864917304,0.0,0.0,0.0,0.0,5.2675937631689846e-05,3.281701233919664e-05,5.6070469365899056e-05,0.0,0.0,0.0,0.0,0.44190127412832836,0.44556343938353554,0.0,0.0,0.0,0.0,0.0,0.0,0,Benign
0.5120438680902412,0.04136836159916958,0.08771929824561403,0.0,2.734468730324643e-05,0.0,0.00010550999575322267,0.0036900369003690036,0.5365853658536586,0.04878048780487805,0.6451612903225806,0.9999965075392914,0.0,0.0,0.0,0.0,0.0037647058823529417,0.029126213592232997,0.31007751937984496,0.0037647058823529417,5.287524293631127e-12,3.9476163936929407e-07,0.0,0.0,0.0,0.0,0.002317741255794353,0.0013126804935678655,1.1214093873179812e-05,0.0,0.0,0.0,0.0,0.015625238422217136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,scanning
0.8320426461378668,0.030545421239829642,0.08771929824561403,0.0,2.734468730324643e-05,0.0,0.0,0.0,0.04878048780487805,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0037647058823529417,0.038834951456310676,0.0,0.0037647058823529417,5.287524293631127e-12,0.0,0.0,0.0,0.0,0.0,0.002317741255794353,0.0,5.607046936589906e-06,0.0,0.0,0.0,0.0,0.015625238422217136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Benign
0.7184163497227696,0.0012212062464699506,0.08771929824561403,0.03056768558951965,0.000438198614034524,0.00018321729571271528,0.0019809501702667555,0.01845018450184502,0.6585365853658537,0.6585365853658537,0.8709677419354839,0.0,0.0,0.0,0.25098039215686274,0.25098039215686274,0.11929411764705883,0.05825242718446602,0.40310077519379844,0.11929411764705883,7.997380494117081e-10,7.411649779158496e-06,0.0,0.0,0.0,0.0,0.03397597977243995,0.024645576266736677,4.4856375492719246e-05,0.0,0.027777777777777776,0.07142857142857142,0.0,0.44556343938353554,0.44190127412832836,0.0,0.0,0.0,0.0,0.0,0.0,1,xss
0.7511341245474958,0.0012212062464699506,0.08771929824561403,0.03056768558951965,0.00016133365508915392,0.00013741297178453647,0.0,0.0,0.04878048780487805,0.04878048780487805,0.0,0.9999965075392914,0.010309278350515464,0.0,0.25098039215686274,0.25098039215686274,0.0075294117647058826,0.07766990291262135,0.0,0.0075294117647058826,2.6437621468155637e-10,0.0,0.0,0.0,0.0,0.0,0.0007374631268436578,0.0,2.2428187746359623e-05,0.0,0.0,0.0,0.0,0.44556343938353554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,password
0.6319326704241702,0.0008090491382863424,0.2807017543859649,0.0,3.14463903987334e-05,0.0,0.00013188749469152835,0.0036900369003690036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005176470588235294,0.053398058252427175,0.3875968992248062,0.005176470588235294,1.3218810734077827e-11,4.934520492116176e-07,0.0,0.0,0.0,0.0,0.0026337968815844924,0.0016408506169598319,1.1214093873179812e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.902228876090377,0.10980392156862745,0.0,0.0,1,dos
0.8800042768333105,0.26294096994306126,0.08771929824561403,0.0,3.007915603357107e-05,0.0,0.00010550999575322267,0.0036900369003690036,0.5365853658536586,0.04878048780487805,0.6451612903225806,0.0,0.0,0.0,0.0,0.0,0.004705882352941177,0.029126213592232997,0.31007751937984496,0.004705882352941177,1.057504858726226e-11,3.9476163936929407e-07,0.0,0.0,0.0,0.0,0.0025284450063211127,0.0013126804935678655,1.1214093873179812e-05,0.0,0.0,0.0,0.0,0.06250095368886854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,scanning
0.9545586460767692,0.30537788700789203,0.08771929824561403,0.0,2.734468730324643e-05,0.0,0.00010550999575322267,0.0036900369003690036,0.5365853658536586,0.04878048780487805,0.6451612903225806,0.9999930150785827,0.0,0.0,0.0,0.0,0.0037647058823529417,0.029126213592232997,0.31007751937984496,0.0037647058823529417,5.287524293631127e-12,3.9476163936929407e-07,0.0,0.0,0.0,0.0,0.002317741255794353,0.0013126804935678655,1.1214093873179812e-05,0.0,0.0,0.0,0.0,0.015625238422217136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,scanning
0.0831691334830225,0.08311835015036102,0.08771929824561403,0.0,0.002731734261594318,0.004534628068889704,0.010550999575322267,0.36900369003690037,0.5365853658536586,0.04878048780487805,0.6451612903225806,0.0,0.0,0.0,0.2784313725490196,0.2784313725490196,0.0028235294117647065,0.029126213592232997,0.31007751937984496,0.0028235294117647065,5.234649050694816e-09,3.9476163936929406e-05,0.0,0.0,0.0,0.0,0.21070375052675938,0.13126804935678657,0.0011214093873179812,0.0,0.0,0.0,0.0,0.001129167620355535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,dos
0.6695993523652416,0.0012212062464699506,0.08771929824561403,0.03056768558951965,0.00041905733292225153,0.00022902161964089414,0.0019334706721778055,0.014760147601476014,0.6585365853658537,0.6585365853658537,0.8709677419354839,0.0,0.0,0.0,0.25098039215686274,0.25098039215686274,0.1348235294117647,0.029126213592232997,0.31007751937984496,0.1348235294117647,7.627253793562902e-10,7.234007041442314e-06,0.0,0.0,0.0,0.0,0.03250105351875263,0.024054870044631138,4.4856375492719246e-05,0.0,0.027777777777777776,0.07142857142857142,0.0,0.44556343938353554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,xss
0.6403030441888528,0.0012212062464699506,0.08771929824561403,0.03056768558951965,0.00018594387366207573,0.00018321729571271528,0.000474794980889502,0.01107011070110701,0.43902439024390244,0.43902439024390244,0.5806451612903225,0.9999967403700053,0.009664948453608248,0.0,0.25098039215686274,0.25098039215686274,0.0075294117647058826,0.05825242718446602,0.40310077519379844,0.0075294117647058826,3.1196393332423654e-10,1.7764273771618233e-06,0.0,0.0,0.0,0.0,0.0008954909397387274,0.005907062221055395,4.4856375492719246e-05,0.0,0.0,0.0,0.0,0.44556343938353554,0.08838025482566568,0.0,0.0,0.0,0.0,0.0,0.0,1,ddos
0.7962852647818052,0.0012212062464699506,0.08771929824561403,0.03056768558951965,0.00010937874921298571,9.160864785635765e-05,0.0002954279881090235,0.007380073800738007,0.4634146341463415,0.43902439024390244,0.6129032258064516,0.999982072035029,0.05025773195876289,0.07565470417070805,0.25098039215686274,0.25098039215686274,0.0075294117647058826,0.05825242718446602,0.40310077519379844,0.0075294117647058826,1.4820930595048052e-08,5.972743603657419e-05,0.0,0.0,0.0,0.0,0.0058997050147492625,0.0019690207403517982,2.8035234682949528e-05,0.0,0.0,0.0,0.0,0.44556343938353554,0.44190127412832836,0.0,0.0,0.0,0.0,0.0,0.0,1,injection
0.7195161068597352,0.0012212062464699506,0.08771929824561403,0.03056768558951965,0.00010937874921298571,9.160864785635765e-05,0.000158264993629834,0.0036900369003690036,0.43902439024390244,0.43902439024390244,0.5806451612903225,0.9999129213129976,0.2416237113402062,0.0,0.25098039215686274,0.25098039215686274,0.0075294117647058826,0.05825242718446602,0.40310077519379844,0.0075294117647058826,1.4820930595048052e-08,5.92142459053941e-07,0.0,0.0,0.0,0.0,0.0058997050147492625,0.0019690207403517982,2.2428187746359623e-05,0.0,0.0,0.0,0.0,0.44556343938353554,0.44190127412832836,0.0,0.0,0.0,0.0,0.0,0.0,1,password
0.30492294062838904,0.3619655314536934,0.08771929824561403,0.0,3.007915603357107e-05,0.0,0.0,0.0,0.04878048780487805,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.004705882352941177,0.04854368932038834,0.0,0.004705882352941177,1.057504858726226e-11,0.0,0.0,0.0,0.0,0.0,0.0025284450063211127,0.0,5.607046936589906e-06,0.0,0.0,0.0,0.0,0.06250095368886854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,scanning
0.9278742611006736,0.0008090491382863424,0.2807017543859649,0.0,3.7598945041963835e-05,0.0,0.00035345848577329595,0.0036900369003690036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024941176470588234,0.07524271844660194,0.4573643410852713,0.024941176470588234,2.5115740394747858e-11,1.322451491887135e-06,0.0,0.0,0.0,0.0,0.003107880320269701,0.00439747965345235,5.607046936589906e-06,0.00033068783068783067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20313478666035226,0.00392156862745098,0.016221891534391537,0.0,0,Benign
0.18129190914784096,0.9140576104046773,0.08771929824561403,0.0,3.007915603357107e-05,0.0,0.0,0.0,0.04878048780487805,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.004705882352941177,0.04854368932038834,0.0,0.004705882352941177,1.057504858726226e-11,0.0,0.0,0.0,0.0,0.0,0.0025284450063211127,0.0,5.607046936589906e-06,0.0,0.0,0.0,0.0,0.06250095368886854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,scanning
0.9807237012937421,0.34976873406707476,0.08771929824561403,0.0,3.007915603357107e-05,0.0,0.0,0.0,0.04878048780487805,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.004705882352941177,0.04854368932038834,0.0,0.004705882352941177,1.057504858726226e-11,0.0,0.0,0.0,0.0,0.0,0.0025284450063211127,0.0,5.607046936589906e-06,0.0,0.0,0.0,0.0,0.06250095368886854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,scanning
0.6663459041683851,0.1222885405058847,0.08771929824561403,0.0,2.734468730324643e-05,0.0,0.00010550999575322267,0.0036900369003690036,0.5365853658536586,0.04878048780487805,0.6451612903225806,0.9999892897871602,0.0,0.0,0.0,0.0,0.0037647058823529417,0.029126213592232997,0.31007751937984496,0.0037647058823529417,5.287524293631127e-12,3.9476163936929407e-07,0.0,0.0,0.0,0.0,0.002317741255794353,0.0013126804935678655,1.1214093873179812e-05,0.0,0.0,0.0,0.0,0.015625238422217136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,scanning
0.7654309673280484,0.006762429589827352,0.08771929824561403,0.39737991266375544,0.00018594387366207573,0.00018321729571271528,0.0004536929817388575,0.01107011070110701,0.4634146341463415,0.43902439024390244,0.6129032258064516,0.9999166466044201,0.2313144329896907,0.34820562560620755,0.25098039215686274,0.25098039215686274,0.0075294117647058826,0.05825242718446602,0.40310077519379844,0.0075294117647058826,3.1196393332423654e-10,1.6974750492879644e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.4856375492719246e-05,0.0,0.0,0.0,0.0,0.44556343938353554,0.44190127412832836,0.0,0.0,0.0,0.0,0.0,0.0,1,ddos
0.7517145519253388,0.0012212062464699506,0.08771929824561403,0.03056768558951965,0.0023721516235566276,0.00036643459142543056,0.005022275797853399,0.025830258302583026,0.6585365853658537,0.6585365853658537,0.8709677419354839,0.9999997671692861,0.001288659793814433,0.0019398642095053346,0.25098039215686274,0.25098039215686274,0.3463529411764706,0.05825242718446602,0.40310077519379844,0.3463529411764706,4.539339606082323e-09,1.87906540339784e-05,0.0,0.0,0.0,0.0,0.06099873577749684,0.02080598582305067,6.728456323907887e-05,0.00033068783068783067,0.0,0.0,0.01195219123505976,0.44556343938353554,0.4096589608606088,0.0,0.0,0.0,0.0,0.0,0.0,1,xss
0.8865264476317036,0.0008090491382863424,0.2807017543859649,0.0,4.5802351232937774e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01011764705882353,0.10436893203883493,0.0,0.01011764705882353,4.0978313275641246e-11,0.0,0.0,0.0,0.0,0.0,0.003739991571849979,0.0,5.607046936589906e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9723949342336423,0.047058823529411764,0.0,0.0,1,xss
0.8599795322977287,0.008594238959532279,0.08771929824561403,0.0,2.734468730324643e-05,0.0,0.0,0.0,0.04878048780487805,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0037647058823529417,0.038834951456310676,0.0,0.0037647058823529417,5.287524293631127e-12,0.0,0.0,0.0,0.0,0.0,0.002317741255794353,0.0,5.607046936589906e-06,0.0,0.0,0.0,0.0,0.015625238422217136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Benign
